institution,period,sek,doi,is_hybrid,publisher,journal_full_title,issn,issn_print,issn_electronic,issn_l,license_ref,indexed_in_crossref,pmid,pmcid,ut,url,doaj
Stockholm University,2022,18436.28,10.3390/math10193419,FALSE,MDPI AG,Mathematics,2227-7390,NA,2227-7390,2227-7390,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000866948600001,NA,TRUE
Stockholm University,2022,22533.19,10.3390/w14193054,FALSE,MDPI AG,Water,2073-4441,NA,2073-4441,2073-4441,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000867123400001,NA,TRUE
Stockholm University,2022,1441.49,10.3390/resources11080069,FALSE,MDPI AG,Resources,2079-9276,NA,2079-9276,2079-9276,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000845303200001,NA,TRUE
Stockholm University,2022,16363.4,10.3390/math10091421,FALSE,MDPI AG,Mathematics,2227-7390,NA,2227-7390,2227-7390,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000795319300001,NA,TRUE
Stockholm University,2022,16969.47,10.3390/genes13040687,FALSE,MDPI AG,Genes,2073-4425,NA,2073-4425,2073-4425,https://creativecommons.org/licenses/by/4.0/,TRUE,35456493,PMC9032354,ut:000786976400001,NA,TRUE
Stockholm University,2022,49316.17,10.1126/sciadv.add9320,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,36383662,PMC9668284,ut:000898834600015,NA,TRUE
Stockholm University,2022,44697.87,10.1126/sciadv.abj3309,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,35704589,PMC9200269,ut:000812533800001,NA,TRUE
Stockholm University,2022,25327.87,10.5271/sjweh.4060,FALSE,"Scandinavian Journal of Work, Environment and Health",Scandinavian Journal of Work Environment and Health,0355-3140,0355-3140,1795-990X,0355-3140,NA,TRUE,36191297,NA,ut:000902095400001,NA,TRUE
Stockholm University,2022,12236.49,10.5271/sjweh.4042,FALSE,"Scandinavian Journal of Work, Environment and Health",Scandinavian Journal of Work Environment and Health,0355-3140,0355-3140,1795-990X,0355-3140,NA,TRUE,35752989,NA,ut:000913243300001,NA,TRUE
Stockholm University,2022,15102.13,10.1093/isagsq/ksac002,FALSE,Oxford University Press (OUP),Global Studies Quarterly,2634-3797,NA,2634-3797,2634-3797,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2022,9810.11,10.5751/es-13374-270321,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2022,11782.87,10.5751/es-13292-270301,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2022,12168.19,10.5751/es-13227-270232,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2022,10728.51,10.5751/es-13063-270210,FALSE,"Resilience Alliance, Inc.",Ecology and Society,1708-3087,1708-3087,NA,1708-3087,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2022,9445.53,10.1039/d0ra05961g,FALSE,Royal Society of Chemistry (RSC),RSC Advances,2046-2069,NA,2046-2069,2046-2069,http://creativecommons.org/licenses/by-nc/3.0/,TRUE,35521246,PMC9057112,ut:000578727600043,NA,TRUE
Stockholm University,2022,27111.17,10.1186/s12940-022-00891-7,FALSE,Springer Nature,Environmental Health,1476-069X,NA,1476-069X,1476-069X,https://creativecommons.org/licenses/by/4.0,TRUE,36058914,PMC9442947,ut:000850339900001,NA,TRUE
Stockholm University,2022,14324.89,10.16993/tellusa.247,FALSE,Stockholm University Press,Tellus A,1600-0870,NA,1600-0870,0280-6495,NA,TRUE,NA,NA,ut:000836823100001,NA,TRUE
Stockholm University,2022,14234.79,10.16993/tellusa.36/,FALSE,Stockholm University Press,Tellus A,1600-0870,NA,1600-0870,0280-6495,NA,TRUE,NA,NA,NA,NA,TRUE
Stockholm University,2022,14167.23,10.16993/tellusa.31,FALSE,Stockholm University Press,Tellus A,1600-0870,NA,1600-0870,0280-6495,NA,TRUE,NA,NA,ut:000874047500001,NA,TRUE
Stockholm University,2022,3729.36,10.16993/dfl.172,FALSE,Stockholm University Press,Designs for Learning,2001-7480,NA,2001-7480,1654-7608,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,NA,TRUE
Linköping University,2022,20275.53,10.1126/sciadv.abn4117,FALSE,American Association for the Advancement of Science (AAAS),Science Advances,2375-2548,NA,2375-2548,2375-2548,NA,TRUE,35895811,PMC9328671,ut:000836554300009,https://www.science.org/doi/10.1126/sciadv.abn4117,TRUE
Linköping University,2022,24862.45,10.2514/1.i011153,TRUE,American Institute of Aeronautics and Astronautics (AIAA),Journal of Aerospace Information Systems,1940-3151,1940-3151,2327-3097,1542-9423,NA,TRUE,NA,NA,NA,https://arc.aiaa.org/doi/10.2514/1.I011153,FALSE
Linköping University,2022,31503.51,10.1128/mbio.01387-22,FALSE,American Society for Microbiology,mBio,2150-7511,NA,2150-7511,2150-7511,https://creativecommons.org/licenses/by/4.0/,TRUE,36094089,PMC9600178,ut:000854188900003,https://journals.asm.org/doi/10.1128/mbio.01387-22,TRUE
Linköping University,2022,196.17,10.1044/2022_jslhr-21-00675,TRUE,American Speech Language Hearing Association,"Journal of Speech, Language, and Hearing Research",1092-4388,1092-4388,1558-9102,1092-4388,NA,TRUE,36167064,NA,NA,https://pubs.asha.org/doi/10.1044/2022_JSLHR-21-00675,FALSE
Linköping University,2022,18954.15,10.1044/2022_jslhr-21-00674,TRUE,American Speech Language Hearing Association,"Journal of Speech, Language, and Hearing Research",1092-4388,1092-4388,1558-9102,1092-4388,NA,TRUE,36283680,NA,NA,https://pubs.asha.org/doi/10.1044/2022_JSLHR-21-00674,FALSE
Linköping University,2022,23203.62,10.1186/s12891-022-05642-w,FALSE,Springer Nature,BMC Musculoskeletal Disorders,1471-2474,NA,1471-2474,1471-2474,https://creativecommons.org/licenses/by/4.0,TRUE,35850745,PMC9290277,ut:000826912300001,https://link.springer.com/article/10.1186/s12891-022-05642-w,TRUE
Linköping University,2022,25839.47,10.1515/nanoph-2022-0400,FALSE,Walter de Gruyter GmbH,Nanophotonics,2192-8614,NA,2192-8614,2192-8614,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000849179700001,https://www.degruyter.com/document/doi/10.1515/nanoph-2022-0400/html,TRUE
Linköping University,2022,35381.6,10.1016/j.invent.2022.100583,FALSE,Elsevier BV,Internet Interventions,2214-7829,2214-7829,NA,2214-7829,http://creativecommons.org/licenses/by/4.0/,TRUE,36353148,PMC9637888,ut:000883047500002,https://www.sciencedirect.com/science/article/pii/S2214782922000902?via%3Dihub,TRUE
Linköping University,2022,7335.74,10.3389/fnimg.2022.958680,FALSE,Frontiers Media SA,Frontiers in Neuroimaging,2813-1193,NA,2813-1193,2813-1193,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,https://www.frontiersin.org/articles/10.3389/fnimg.2022.958680/full,FALSE
Linköping University,2022,8962.55,10.3389/feduc.2022.933087,FALSE,Frontiers Media SA,Frontiers in Education,2504-284X,NA,2504-284X,2504-284X,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000837087400001,https://www.frontiersin.org/articles/10.3389/feduc.2022.933087/full,TRUE
Linköping University,2022,13776.6,10.3389/fnhum.2022.767276,FALSE,Frontiers Media SA,Frontiers in Human Neuroscience,1662-5161,NA,1662-5161,1662-5161,https://creativecommons.org/licenses/by/4.0/,TRUE,35664351,PMC9159897,ut:000805015600001,https://www.frontiersin.org/articles/10.3389/fnhum.2022.767276/full,TRUE
Linköping University,2022,14421.28,10.3389/fimmu.2022.949787,FALSE,Frontiers Media SA,Frontiers in Immunology,1664-3224,NA,1664-3224,1664-3224,https://creativecommons.org/licenses/by/4.0/,TRUE,36341457,PMC9630598,ut:000879237000001,https://www.frontiersin.org/articles/10.3389/fimmu.2022.949787/full,TRUE
Linköping University,2022,17620.74,10.3389/fbinf.2022.959160,FALSE,Frontiers Media SA,Frontiers in Bioinformatics,2673-7647,NA,2673-7647,2673-7647,https://creativecommons.org/licenses/by/4.0/,TRUE,36304330,PMC9580857,NA,https://www.frontiersin.org/articles/10.3389/fbinf.2022.959160/full,TRUE
Linköping University,2022,18817.98,10.3389/frhs.2022.951879,FALSE,Frontiers Media SA,Frontiers in Health Services,2813-0146,NA,2813-0146,2813-0146,https://creativecommons.org/licenses/by/4.0/,TRUE,36925820,PMC10012784,NA,https://www.frontiersin.org/articles/10.3389/frhs.2022.951879/full,TRUE
Linköping University,2022,21368.72,10.3389/frhs.2022.958659,FALSE,Frontiers Media SA,Frontiers in Health Services,2813-0146,NA,2813-0146,2813-0146,https://creativecommons.org/licenses/by/4.0/,TRUE,36925790,PMC10012617,NA,https://www.frontiersin.org/articles/10.3389/frhs.2022.958659/full,TRUE
Linköping University,2022,23195.64,10.3389/fcvm.2022.960403,FALSE,Frontiers Media SA,Frontiers in Cardiovascular Medicine,2297-055X,NA,2297-055X,2297-055X,https://creativecommons.org/licenses/by/4.0/,TRUE,36148079,PMC9485633,ut:000860117100001,https://www.frontiersin.org/articles/10.3389/fcvm.2022.960403/full,TRUE
Linköping University,2022,23229.68,10.3389/fevo.2022.983982,FALSE,Frontiers Media SA,Frontiers in Ecology and Evolution,2296-701X,NA,2296-701X,2296-701X,NA,FALSE,NA,NA,NA,https://www.frontiersin.org/articles/10.3389/fevo.2022.983982/abstract,TRUE
Linköping University,2022,27358.09,10.3389/fnins.2022.972730,FALSE,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,NA,1662-453X,1662-453X,https://creativecommons.org/licenses/by/4.0/,TRUE,36148149,PMC9485623,ut:000859638200001,https://www.frontiersin.org/articles/10.3389/fnins.2022.972730/full,TRUE
Linköping University,2022,27358.09,10.3389/fpsyg.2022.967260,FALSE,Frontiers Media SA,Frontiers in Psychology,1664-1078,NA,1664-1078,1664-1078,https://creativecommons.org/licenses/by/4.0/,TRUE,36118435,PMC9477118,ut:000863213400001,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.967260/full,TRUE
Linköping University,2022,27358.09,10.3389/fmolb.2022.916128,FALSE,Frontiers Media SA,Frontiers in Molecular Biosciences,2296-889X,NA,2296-889X,2296-889X,https://creativecommons.org/licenses/by/4.0/,TRUE,36106020,PMC9465313,ut:000883299700001,https://www.frontiersin.org/articles/10.3389/fmolb.2022.916128/full,TRUE
Linköping University,2022,27481.17,10.3389/fimmu.2022.790276,FALSE,Frontiers Media SA,Frontiers in Immunology,1664-3224,NA,1664-3224,1664-3224,https://creativecommons.org/licenses/by/4.0/,TRUE,36032117,PMC9399885,ut:000844012300001,https://www.frontiersin.org/articles/10.3389/fimmu.2022.790276/full,TRUE
Linköping University,2022,27481.17,10.3389/fimmu.2022.931039,FALSE,Frontiers Media SA,Frontiers in Immunology,1664-3224,NA,1664-3224,1664-3224,https://creativecommons.org/licenses/by/4.0/,TRUE,36003367,PMC9393525,ut:000844035100001,https://www.frontiersin.org/articles/10.3389/fimmu.2022.931039/full,TRUE
Linköping University,2022,27759.47,10.3389/fpsyg.2022.801150/,FALSE,Frontiers Media SA,Frontiers in Psychology,1664-1078,NA,1664-1078,1664-1078,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,NA,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.801150/full,TRUE
Linköping University,2022,29312.13,10.3389/fimmu.2022.930947,FALSE,Frontiers Media SA,Frontiers in Immunology,1664-3224,NA,1664-3224,1664-3224,https://creativecommons.org/licenses/by/4.0/,TRUE,35967338,PMC9373039,ut:000844625100001,https://www.frontiersin.org/articles/10.3389/fimmu.2022.930947/full,TRUE
Linköping University,2022,30778.72,10.3389/fpubh.2022.1018399,FALSE,Frontiers Media SA,Frontiers in Public Health,2296-2565,NA,2296-2565,2296-2565,https://creativecommons.org/licenses/by/4.0/,TRUE,36211690,PMC9540788,ut:000869803400001,https://www.frontiersin.org/articles/10.3389/fpubh.2022.1018399/full,TRUE
Linköping University,2022,31531.49,10.3389/fnins.2022.1030805,FALSE,Frontiers Media SA,Frontiers in Neuroscience,1662-453X,NA,1662-453X,1662-453X,https://creativecommons.org/licenses/by/4.0/,TRUE,36408392,PMC9671599,ut:000886258100001,https://www.frontiersin.org/articles/10.3389/fnins.2022.1030805/full,TRUE
Linköping University,2022,31531.49,10.3389/fmed.2022.1019230,FALSE,Frontiers Media SA,Frontiers in Medicine,2296-858X,NA,2296-858X,2296-858X,https://creativecommons.org/licenses/by/4.0/,TRUE,36405584,PMC9668853,ut:000885910900001,https://www.frontiersin.org/articles/10.3389/fmed.2022.1019230/full,TRUE
Linköping University,2022,31720.74,10.3389/fpsyg.2022.815383,FALSE,Frontiers Media SA,Frontiers in Psychology,1664-1078,NA,1664-1078,1664-1078,https://creativecommons.org/licenses/by/4.0/,TRUE,35898991,PMC9309222,ut:000832689700001,https://www.frontiersin.org/articles/10.3389/fpsyg.2022.815383/full,TRUE
Linköping University,2022,33307.45,10.3389/fmed.2022.1081814,FALSE,Frontiers Media SA,Frontiers in Medicine,2296-858X,NA,2296-858X,2296-858X,https://creativecommons.org/licenses/by/4.0/,TRUE,36687404,PMC9846029,ut:000914821600001,https://www.frontiersin.org/articles/10.3389/fmed.2022.1081814/full,TRUE
Linköping University,2022,33630.74,10.3389/fnbeh.2022.1046097,FALSE,Frontiers Media SA,Frontiers in Behavioral Neuroscience,1662-5153,NA,1662-5153,1662-5153,https://creativecommons.org/licenses/by/4.0/,TRUE,36620857,PMC9817135,ut:000907694500001,https://www.frontiersin.org/articles/10.3389/fnbeh.2022.1046097/full,TRUE
Linköping University,2022,33630.74,10.3389/fimmu.2022.1082912,FALSE,Frontiers Media SA,Frontiers in Immunology,1664-3224,NA,1664-3224,1664-3224,https://creativecommons.org/licenses/by/4.0/,TRUE,36685582,PMC9846644,ut:000916124600001,https://www.frontiersin.org/articles/10.3389/fimmu.2022.1082912/full,TRUE
Linköping University,2022,35136.38,10.3389/fnana.2022.1048261,FALSE,Frontiers Media SA,Frontiers in Neuroanatomy,1662-5129,NA,1662-5129,1662-5129,https://creativecommons.org/licenses/by/4.0/,TRUE,36506870,PMC9732670,ut:000894659700001,https://www.frontiersin.org/articles/10.3389/fnana.2022.1048261/full,TRUE
Linköping University,2022,20206.49,10.1109/access.2022.3202181,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,https://ieeexplore.ieee.org/abstract/document/9868776,TRUE
Linköping University,2022,18699.89,10.1075/jlp.22030.fri,TRUE,John Benjamins Publishing Company,Journal of Language and Politics,1569-2159,1569-2159,1569-9862,1569-2159,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,NA,NA,NA,https://www.jbe-platform.com/content/journals/10.1075/jlp.22030.fri,FALSE
Linköping University,2022,31202.13,10.1353/tae.2021.0024,TRUE,Project Muse,Theory & Event,1092-311X,NA,1092-311X,1092-311X,NA,TRUE,NA,NA,NA,https://muse.jhu.edu/pub/1/article/788243,FALSE
Linköping University,2022,40944.47,10.26508/lsa.202201530,FALSE,"Life Science Alliance, LLC",Life Science Alliance,2575-1077,NA,2575-1077,2575-1077,https://creativecommons.org/licenses/by/4.0/,TRUE,36192034,PMC9531780,ut:000870440200001,https://www.life-science-alliance.org/content/5/11/e202201530,TRUE
Linköping University,2022,18335.53,10.1097/pr9.0000000000001042,FALSE,Ovid Technologies (Wolters Kluwer Health),PAIN Reports,2471-2531,NA,2471-2531,2471-2531,NA,TRUE,36213597,PMC9534367,NA,https://journals.lww.com/painrpts/Fulltext/2022/12000/Fibromyalgia_in_women__association_of_inflammatory.3.aspx,TRUE
Linköping University,2022,23507.02,10.1097/pr9.0000000000001036,FALSE,Ovid Technologies (Wolters Kluwer Health),PAIN Reports,2471-2531,NA,2471-2531,2471-2531,NA,TRUE,36203648,PMC9529241,NA,https://journals.lww.com/painrpts/Fulltext/2022/10000/Differences_in_plasma_lipoprotein_profiles_between.16.aspx,TRUE
Linköping University,2022,35085.32,10.1097/adm.0000000000001091,TRUE,Ovid Technologies (Wolters Kluwer Health),Journal of Addiction Medicine,1932-0620,1932-0620,NA,1932-0620,NA,TRUE,36321708,NA,NA,https://journals.lww.com/journaladdictionmedicine/Fulltext/9900/Assessing_Childhood_Maltreatment_Exposure_in.110.aspx,FALSE
Linköping University,2022,38543.94,10.1089/ars.2022.0049,TRUE,Mary Ann Liebert Inc,Antioxidants & Redox Signaling,1523-0864,1523-0864,1557-7716,1523-0864,https://www.liebertpub.com/nv/resources-tools/text-and-data-mining-policy/121/,TRUE,36509450,NA,ut:000944815100001,https://www.liebertpub.com/doi/10.1089/ars.2022.0049?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed,FALSE
Linköping University,2022,25301.91,10.1073/pnas.2122562119,TRUE,Proceedings of the National Academy of Sciences,Proceedings of the National Academy of Sciences,0027-8424,0027-8424,1091-6490,0027-8424,https://creativecommons.org/licenses/by/4.0/,TRUE,36252026,PMC9618080,NA,https://www.pnas.org/doi/10.1073/pnas.2122562119,FALSE
Linköping University,2022,2090.21,10.23865/barn.v40.5070,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,BARN - Forskning om barn og barndom i Norden,2535-5449,0800-1669,2535-5449,0800-1669,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,https://tidsskriftetbarn.no/index.php/barn/article/view/5070/7897,TRUE
Linköping University,2022,2090.21,10.23865/barn.v40.5074,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,BARN - Forskning om barn og barndom i Norden,2535-5449,0800-1669,2535-5449,0800-1669,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,https://tidsskriftetbarn.no/index.php/barn/article/view/5074,TRUE
Linköping University,2022,2091.17,10.23865/barn.v40.5069,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,BARN - Forskning om barn og barndom i Norden,2535-5449,0800-1669,2535-5449,0800-1669,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,https://tidsskriftetbarn.no/index.php/barn/article/view/5069,TRUE
Linköping University,2022,2091.17,10.23865/barn.v40.5075,FALSE,Cappelen Damm AS - Cappelen Damm Akademisk,BARN - Forskning om barn og barndom i Norden,2535-5449,0800-1669,2535-5449,0800-1669,https://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,NA,https://tidsskriftetbarn.no/index.php/barn/article/view/5075,TRUE
Linköping University,2022,19425.64,10.1364/ome.462668,FALSE,Optica Publishing Group,Optical Materials Express,2159-3930,NA,2159-3930,2159-3930,https://doi.org/10.1364/OA_License_v2#CCBY,TRUE,NA,NA,NA,https://opg.optica.org/ome/fulltext.cfm?uri=ome-12-8-3284&id=486912,TRUE
Linköping University,2022,1695.85,10.1039/d2na00278g,FALSE,Royal Society of Chemistry (RSC),Nanoscale Advances,2516-0230,NA,2516-0230,2516-0230,http://creativecommons.org/licenses/by/3.0/,TRUE,36131711,PMC9416876,ut:000821789800001,https://pubs.rsc.org/en/content/articlelanding/2022/na/d2na00278g,TRUE
Linköping University,2022,16611.7,10.1039/d2na00373b,FALSE,Royal Society of Chemistry (RSC),Nanoscale Advances,2516-0230,NA,2516-0230,2516-0230,http://creativecommons.org/licenses/by/3.0/,TRUE,36131709,PMC9416933,ut:000823803700001,https://pubs.rsc.org/en/content/articlehtml/2022/na/d2na00373b,TRUE
Linköping University,2022,2274.47,10.1177/23780231221135523,FALSE,SAGE Publications,Socius: Sociological Research for a Dynamic World,2378-0231,2378-0231,2378-0231,2378-0231,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000927909700001,https://journals.sagepub.com/doi/full/10.1177/23780231221135523,TRUE
Linköping University,2022,36777.13,10.1002/admi.202101973,TRUE,Wiley-Blackwell,Advanced Materials Interfaces,2196-7350,2196-7350,2196-7350,2196-7350,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000743184100001,https://onlinelibrary.wiley.com/doi/10.1002/admi.202101973,FALSE
Linköping University,2022,30366.28,10.1097/hc9.0000000000000003,FALSE,Wiley-Blackwell,Hepatology Communications,2471-254X,NA,2471-254X,2471-254X,NA,TRUE,36633482,PMC9833449,NA,https://journals.lww.com/hepcomm/fulltext/2023/01010/moderate_alcohol_consumption_is_associated_with.12.aspx,TRUE
Swedish School of Sport and Health Sciences,2022,19879.57,10.1186/s13102-021-00387-w,FALSE,Springer Nature,"BMC Sports Science, Medicine and Rehabilitation",2052-1847,NA,2052-1847,2052-1847,https://creativecommons.org/licenses/by/4.0,TRUE,34906224,PMC8670613,ut:000730169800003,NA,TRUE
Swedish School of Sport and Health Sciences,2022,20736.06,10.3390/ijerph19010266,FALSE,MDPI AG,International Journal of Environmental Research and Public Health,1660-4601,NA,1660-4601,1660-4601,https://creativecommons.org/licenses/by/4.0/,TRUE,35010526,PMC8751160,ut:000751331000001,NA,TRUE
Swedish School of Sport and Health Sciences,2022,22990.43,10.1186/s12874-022-01524-w,FALSE,Springer Nature,BMC Medical Research Methodology,1471-2288,NA,1471-2288,1471-2288,https://creativecommons.org/licenses/by/4.0,TRUE,35220936,PMC8883654,ut:000761480900004,NA,TRUE
Swedish School of Sport and Health Sciences,2022,22861.28,10.1136/bmjsem-2021-001264,FALSE,BMJ,BMJ Open Sport & Exercise Medicine,2055-7647,NA,2055-7647,2055-7647,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,35444812,PMC8966548,ut:000776490400001,NA,TRUE
Swedish School of Sport and Health Sciences,2022,33019.04,10.1080/14763141.2022.2063757,TRUE,Informa UK Limited,Sports Biomechanics,1476-3141,1476-3141,1752-6116,1476-3141,http://creativecommons.org/licenses/by-nc-nd/4.0/,TRUE,35579065,NA,ut:000796905500001,NA,FALSE
Swedish School of Sport and Health Sciences,2022,26343.3,10.1186/s12889-022-13490-5,FALSE,Springer Nature,BMC Public Health,1471-2458,NA,1471-2458,1471-2458,https://creativecommons.org/licenses/by/4.0,TRUE,35641971,PMC9158235,ut:000803906200002,NA,TRUE
Swedish School of Sport and Health Sciences,2022,24806.38,10.1136/bmjopen-2022-061929,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,http://creativecommons.org/licenses/by-nc/4.0/,TRUE,35918121,PMC9351317,ut:000835762700008,NA,TRUE
Swedish School of Sport and Health Sciences,2022,25324.89,10.1136/bmjopen-2022-066336,FALSE,BMJ,BMJ Open,2044-6055,2044-6055,2044-6055,2044-6055,https://creativecommons.org/licenses/by/4.0/,TRUE,36521886,PMC9756301,ut:000924538700035,NA,TRUE
University of Borås,2022,17156.06,10.3390/jof8010012,FALSE,MDPI AG,Journal of Fungi,2309-608X,NA,2309-608X,2309-608X,https://creativecommons.org/licenses/by/4.0/,TRUE,35049952,PMC8780140,ut:000747433700001,NA,TRUE
University of Borås,2022,24082.77,10.1080/21655979.2022.2062970,FALSE,Informa UK Limited,Bioengineered,2165-5979,2165-5979,2165-5987,2165-5979,http://creativecommons.org/licenses/by/4.0/,TRUE,35416127,PMC9161868,ut:000783506100001,NA,TRUE
Karlstad University,2022,22991.38,10.1155/2022/7994999,FALSE,Hindawi Publishing Corporation,Advances in Materials Science and Engineering,1687-8442,1687-8434,1687-8442,1687-8434,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000793474000001,NA,TRUE
Karlstad University,2022,24637.23,10.1155/2022/8545787,FALSE,Hindawi Publishing Corporation,Advances in Civil Engineering,1687-8094,1687-8086,1687-8094,1687-8086,https://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000831949300001,NA,TRUE
Karlstad University,2022,10703.4,10.1097/cr9.0000000000000024,TRUE,Ovid Technologies (Wolters Kluwer Health),Cancer Care Research Online,2691-3623,NA,2691-3623,2691-3623,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,8445,10.7459/wse/23.1.04,TRUE,James Nicholas Publishers,World Studies in Education,1441-340X,1441-340X,NA,2201-0629,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,18926.06,10.1109/access.2022.3190373,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Karlstad University,2022,22506.91,10.2196/39129,FALSE,JMIR Publications Inc.,JMIR Formative Research,2561-326X,NA,2561-326X,2561-326X,NA,TRUE,35802001,PMC9412737,ut:000854086000016,NA,TRUE
Karlstad University,2022,8445,10.7459/wse/23.1.09,TRUE,James Nicholas Publishers,World Studies in Education,1441-340X,1441-340X,NA,2201-0629,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,8445,10.7459/wse/23.1.02,TRUE,James Nicholas Publishers,World Studies in Education,1441-340X,1441-340X,NA,2201-0629,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,8445,10.7459/wse/22.1.06,TRUE,James Nicholas Publishers,World Studies in Education,1441-340X,1441-340X,NA,2201-0629,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,8445,10.7459/wse/23.1.01,TRUE,James Nicholas Publishers,World Studies in Education,1441-340X,1441-340X,NA,2201-0629,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,8445,10.7459/wse/23.1.05,TRUE,James Nicholas Publishers,World Studies in Education,1441-340X,1441-340X,NA,2201-0629,NA,TRUE,NA,NA,NA,NA,FALSE
Karlstad University,2022,15290.21,10.15376/biores.17.3.4098-4115,FALSE,BioResources,BioResources,1930-2126,1930-2126,1930-2126,1930-2126,NA,TRUE,NA,NA,ut:000850346900010,NA,TRUE
Karlstad University,2022,25632.23,10.1515/npprj-2022-0050,TRUE,Walter de Gruyter GmbH,Nordic Pulp & Paper Research Journal,2000-0669,0283-2631,2000-0669,0283-2631,http://creativecommons.org/licenses/by/4.0,TRUE,NA,NA,ut:000865830700001,NA,FALSE
Karlstad University,2022,22318.72,10.1109/access.2022.3182400,FALSE,Institute of Electrical & Electronics Engineers (IEEE),IEEE Access,2169-3536,NA,2169-3536,2169-3536,https://creativecommons.org/licenses/by/4.0/legalcode,TRUE,NA,NA,NA,NA,TRUE
Karlstad University,2022,917.02,10.46932/sfjdv3n6-020,FALSE,South Florida Publishing LLC,South Florida Journal of Development,2675-5459,NA,2675-5459,2675-5459,NA,TRUE,NA,NA,NA,NA,FALSE
University West,2022,28443.3,10.1016/j.matdes.2022.110405,TRUE,Elsevier BV,Materials & Design,0264-1275,0264-1275,NA,0264-1275,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000748437100005,NA,TRUE
University West,2022,33074.57,10.1016/j.wear.2022.204375,TRUE,Elsevier BV,Wear,0043-1648,0043-1648,NA,0043-1648,http://creativecommons.org/licenses/by/4.0/,TRUE,NA,NA,ut:000798740900001,NA,FALSE
University West,2022,10352.34,10.1177/20552076221092542,FALSE,SAGE Publications,DIGITAL HEALTH,2055-2076,2055-2076,2055-2076,2055-2076,https://creativecommons.org/licenses/by-nc/4.0/,TRUE,35433019,PMC9008850,ut:000781936800001,NA,TRUE
